,bay_id,the_geom,marker_id,meter_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
22,1009,"MULTIPOLYGON (((144.971222049926 -37.79766045885, 144.971222335758 -37.797658936276, 144.971222830455 -37.797655258975, 144.971222920476 -37.797654542286, 144.971222998036 -37.797653824481, 144.971223063109 -37.797653106461, 144.971223773404 -37.797644454761, 144.97128917628 -37.797651658106, 144.97128877797 -37.797656503193, 144.971288769017 -37.797656622896, 144.971288757793 -37.797656742559, 144.971288747729 -37.797656861341, 144.971288682657 -37.797657579361, 144.97128866021 -37.797657818688, 144.971288636627 -37.797658057996, 144.971288610799 -37.797658296363, 144.97128853324 -37.797659014168, 144.971288506227 -37.797659254318, 144.971288478079 -37.797659494448, 144.971288448796 -37.797659734558, 144.971288358799 -37.797660450346, 144.97128834417 -37.797660569951, 144.97128832843 -37.797660688636, 144.971288312691 -37.79766080732, 144.971287817997 -37.797664484621, 144.971287715514 -37.797665200194, 144.971287600593 -37.797665913751, 144.971287473186 -37.797666627092, 144.971287301811 -37.797667536133, 144.971222049926 -37.79766045885)))",,,20201223122240.0,20654.0,Elgin Street between Canning Street and Rathdowne Street,-37.797658698565975,144.97127086865683,"(-37.797658698565975, 144.97127086865683)"
23,2288,"MULTIPOLYGON (((144.945574282657 -37.825026865392, 144.945572606179 -37.825040491596, 144.945572601629 -37.825040819543, 144.945572704128 -37.825041793696, 144.945572728346 -37.825041944614, 144.9455727675 -37.825042089485, 144.945572821491 -37.825042231911, 144.94557289037 -37.825042370091, 144.945572974136 -37.825042504025, 144.945573104597 -37.825042674821, 144.945574373472 -37.825043950492, 144.945574468707 -37.825044039568, 144.94557460864 -37.825044155557, 144.945575949302 -37.82504505489, 144.945576073101 -37.825045138156, 144.94557618814 -37.825045209553, 144.945576343735 -37.825045293374, 144.945576562546 -37.825045391815, 144.945577831506 -37.825045804165, 144.945577998295 -37.825045853035, 144.945578180096 -37.825045893156, 144.945578364517 -37.825045920705, 144.94549038773 -37.825041736984, 144.945490636818 -37.825041726911, 144.945492698954 -37.825041436672, 144.945492805061 -37.8250414205, 144.945492986789 -37.825041381316, 144.945493163164 -37.825041330324, 144.945493334161 -37.825041268423, 144.945493498645 -37.825041195595, 144.945493654318 -37.8250411127, 144.945493847455 -37.825040989906, 144.945494695974 -37.825040299096, 144.945494856354 -37.825040169422, 144.945494964634 -37.825040074886, 144.945495079241 -37.82503995703, 144.945495181532 -37.825039832651, 144.945495271507 -37.825039701749, 144.94549537083 -37.825039520544, 144.945495927969 -37.825038029815, 144.945495958806 -37.825037942038, 144.945495990493 -37.825037823637, 144.945498658139 -37.825022460148, 144.945574282657 -37.825026865392)))",,,20201223122242.0,22126.0,Lorimer Street between Westgate Freeway and Hartley Street,-37.82504094921316,144.94553635623458,"(-37.82504094921316, 144.94553635623458)"
24,8457,"MULTIPOLYGON (((144.943939586483 -37.802529825298, 144.943943738157 -37.802506096861, 144.944014946546 -37.802513940331, 144.94401079603 -37.802537668791, 144.943939586483 -37.802529825298)))",,,20201223122253.0,21035.0,Queensberry Street between Lothian Street and Dryburgh Street,-37.8025234713158,144.94396973073978,"(-37.8025234713158, 144.94396973073978)"
25,4346,"MULTIPOLYGON (((144.973451737423 -37.811954362523, 144.973428179447 -37.811961517055, 144.973406745662 -37.811914958307, 144.973430563926 -37.811908295795, 144.973451737423 -37.811954362523)))",,,20210623144303.0,20202.0,Spring Street between Little Collins Street and Bourke Street,-37.8119386992406,144.9734337927762,"(-37.8119386992406, 144.9734337927762)"
26,6405,"MULTIPOLYGON (((144.918611663093 -37.793586575771, 144.918629360812 -37.793575927597, 144.918671467574 -37.793622090851, 144.918672525203 -37.793623251328, 144.918654561239 -37.793633553259, 144.918611663093 -37.793586575771)))",,,20201223122249.0,21812.0,Willis Street between Stockmans Way and The Crescent,-37.7936046624295,144.9186418735023,"(-37.7936046624295, 144.9186418735023)"
27,2689,"MULTIPOLYGON (((144.946390522947 -37.800524594775, 144.946430834152 -37.800483239893, 144.946464951325 -37.800487021393, 144.946423158058 -37.800528169306, 144.946390522947 -37.800524594775)))",,,20201223122242.0,21061.0,Arden Street between Curzon Street and Abbotsford Street,-37.8005095240284,144.9464199978858,"(-37.8005095240284, 144.9464199978858)"
28,874,"MULTIPOLYGON (((144.974315480583 -37.795005840024, 144.974319072238 -37.794984651979, 144.974373944305 -37.794991445355, 144.974370191626 -37.795012625225, 144.974315480583 -37.795005840024)))",,,20201223122239.0,20877.0,Station Street between Kay Street and Princes Street,-37.7950000805214,144.974338833867,"(-37.7950000805214, 144.974338833867)"
29,2738,"MULTIPOLYGON (((144.955379726414 -37.796229538925, 144.955375964944 -37.796259693694, 144.955373070695 -37.796281832228, 144.955347048262 -37.796280379223, 144.955353542043 -37.796227822669, 144.955379726414 -37.796229538925)))",,,20201223122242.0,22336.0,Benjamin Street between Story Street and Morrah Street,-37.79625146761067,144.95536817979533,"(-37.79625146761067, 144.95536817979533)"
30,1727,"MULTIPOLYGON (((144.965388686572 -37.794493798272, 144.96538944627 -37.794493427494, 144.965390206289 -37.794493045007, 144.965410325297 -37.794482740655, 144.965448610849 -37.794530897804, 144.965426972115 -37.794541955427, 144.965425373148 -37.794539967739, 144.965388686572 -37.794493798272)))",,,20201223122240.0,20502.0,Keppel Street between Cardigan Street and Swanston Street,-37.79450870383375,144.965408538389,"(-37.79450870383375, 144.965408538389)"
31,3285,"MULTIPOLYGON (((144.94613102244 -37.802585236304, 144.946134749525 -37.802560737983, 144.946203445315 -37.802568438981, 144.946199166586 -37.802592843875, 144.94613102244 -37.802585236304)))",,,20201223122244.0,21015.0,Queensberry Street between Curzon Street and Abbotsford Street,-37.8025784986894,144.9461598812612,"(-37.8025784986894, 144.9461598812612)"
32,1919,"MULTIPOLYGON (((144.972266204495 -37.797773688691, 144.972266302512 -37.797773177608, 144.97226642537 -37.797772464187, 144.972266828475 -37.797770016316, 144.972266833829 -37.797769986669, 144.972266837973 -37.797769959705, 144.972266844708 -37.79776992107, 144.972266850284 -37.797769883316, 144.97226685164 -37.797769875229, 144.972266869304 -37.797769769194, 144.972266870661 -37.797769761107, 144.972266871993 -37.79776975392, 144.972266873325 -37.797769746734, 144.972266878802 -37.797769712583, 144.972266884303 -37.797769677532, 144.972266891112 -37.797769636195, 144.972266897921 -37.797769594858, 144.97226690357 -37.797769554402, 144.972266907616 -37.797769531041, 144.97226692528 -37.797769425006, 144.972266926612 -37.79776941782, 144.972266926834 -37.797769409713, 144.972266928166 -37.797769402527, 144.972266935024 -37.797769359388, 144.972266936209 -37.797769357606, 144.972266936258 -37.797769355805, 144.972266936307 -37.797769354003, 144.972266943165 -37.797769310865, 144.972266948593 -37.797769278516, 144.972266952885 -37.797769246147, 144.972266958288 -37.797769214699, 144.97226696517 -37.797769170659, 144.97226696522 -37.797769168858, 144.972266966404 -37.797769167076, 144.972266966478 -37.797769164374, 144.972266983105 -37.797769054716, 144.972266984462 -37.797769046629, 144.972266991369 -37.797769001689, 144.972266998129 -37.797768962153, 144.972267002224 -37.797768936991, 144.972267113755 -37.797768222474, 144.972267113903 -37.797768217069, 144.97226711521 -37.797768210783, 144.972267115358 -37.797768205379, 144.972267122167 -37.797768164042, 144.972267124979 -37.797768144264, 144.972267128902 -37.797768125407, 144.972267131714 -37.79776810563, 144.972267137388 -37.797768064273, 144.972267140101 -37.797768048099, 144.972267142815 -37.797768031924, 144.972267145529 -37.79776801575, 144.972267151178 -37.797767975294, 144.97226718717 -37.797767738903, 144.972267188503 -37.797767731717, 144.972267189835 -37.79776772453, 144.972267191192 -37.797767716443, 144.972267202317 -37.797767641837, 144.972267206536 -37.79776761217, 144.972267210754 -37.797767582504, 144.972267216083 -37.797767553758, 144.972267227233 -37.797767478251, 144.972267231452 -37.797767448585, 144.972267235645 -37.797767419819, 144.972267239864 -37.797767390153, 144.972267251014 -37.797767314646, 144.972267252371 -37.797767306559, 144.972267253752 -37.797767297571, 144.972267255134 -37.797767288583, 144.972267290016 -37.797767051272, 144.972267291348 -37.797767044085, 144.97226729157 -37.797767035979, 144.972267292902 -37.797767028792, 144.97226730536 -37.797766946999, 144.972267310911 -37.797766910147, 144.972267316461 -37.797766873294, 144.972267320876 -37.797766836421, 144.972267333334 -37.797766754629, 144.972267336344 -37.797766727645, 144.972267340488 -37.797766700681, 144.972267344633 -37.797766673717, 144.972267355955 -37.797766591905, 144.972267357362 -37.797766582016, 144.972267358743 -37.797766573028, 144.972267360149 -37.797766563139, 144.972267392613 -37.797766331194, 144.972267398114 -37.797766296143, 144.972267400902 -37.797766277266, 144.972267403689 -37.797766258389, 144.972267405342 -37.797766239493, 144.972267410942 -37.797766200838, 144.972267413729 -37.797766181962, 144.972267416517 -37.797766163085, 144.972267419305 -37.797766144208, 144.972267424929 -37.797766104653, 144.972267425028 -37.79776610105, 144.972267426286 -37.797766096566, 144.972267426409 -37.797766092062, 144.972267525477 -37.797765376429, 144.972267525502 -37.797765375528, 144.972267531127 -37.797765335973, 144.972267533914 -37.797765317097, 144.972267536702 -37.79776529822, 144.972267538354 -37.797765279324, 144.972267543954 -37.797765240669, 144.972267546791 -37.797765219991, 144.972267549628 -37.797765199313, 144.97226755244 -37.797765179535, 144.97226755804 -37.797765140881, 144.972267589565 -37.79776490171, 144.972267592205 -37.797764888238, 144.97226759371 -37.797764874746, 144.972267595215 -37.797764861254, 144.972267606587 -37.79776477764, 144.972267610731 -37.797764750676, 144.97226761374 -37.797764723693, 144.972267617885 -37.797764696729, 144.972267628122 -37.797764613095, 144.972267633648 -37.797764577143, 144.972267638014 -37.797764542072, 144.97226764238 -37.797764507002, 144.972267653752 -37.797764423388, 144.972267653974 -37.797764415281, 144.972267655306 -37.797764408094, 144.972267656663 -37.797764400007, 144.972267687078 -37.797764159916, 144.97226768841 -37.79776415273, 144.972267689767 -37.797764144642, 144.972267689964 -37.797764137436, 144.972267699955 -37.79776406281, 144.972267704198 -37.797764032243, 144.972267707305 -37.797764001657, 144.972267711548 -37.79776397109, 144.972267721539 -37.797763896464, 144.972267723191 -37.797763877568, 144.972267725979 -37.797763858691, 144.972267728791 -37.797763838913, 144.972267737622 -37.797763765169, 144.972267739225 -37.797763748074, 144.972267741964 -37.797763730999, 144.972267743567 -37.797763713904, 144.972267773982 -37.797763473813, 144.972267776843 -37.797763452234, 144.97226777857 -37.797763430635, 144.972267781431 -37.797763409056, 144.972267787105 -37.797763367699, 144.972267791619 -37.797763327224, 144.972267791643 -37.797763326323, 144.972267791693 -37.797763324522, 144.972267791717 -37.797763323621, 144.97226779744 -37.797763280463, 144.972267800302 -37.797763258884, 144.972267802004 -37.797763238186, 144.972267804865 -37.797763216607, 144.972267891471 -37.797762499858, 144.972267894456 -37.797762473776, 144.972267897465 -37.797762446792, 144.972267898822 -37.797762438705, 144.972267903188 -37.797762403634, 144.972267907554 -37.797762368563, 144.972267909059 -37.797762355071, 144.972267921022 -37.797762249839, 144.972267925339 -37.79776221657, 144.972267929828 -37.797762176995, 144.972267934318 -37.797762137421, 144.972267938782 -37.797762098747, 144.972267940164 -37.797762089759, 144.972267941521 -37.797762081672, 144.972267943222 -37.797762060974, 144.972267946059 -37.797762040296, 144.972267948921 -37.797762018717, 144.972267962389 -37.797761899993, 144.972267962536 -37.797761894588, 144.972267963819 -37.797761889203, 144.972267963967 -37.797761883799, 144.972267968383 -37.797761846926, 144.972267971195 -37.797761827149, 144.972267972872 -37.797761807352, 144.972267975684 -37.797761787574, 144.972267980124 -37.797761749801, 144.972267980149 -37.797761748901, 144.972267980198 -37.797761747099, 144.972267980223 -37.797761746198, 144.972267984663 -37.797761708425, 144.972267986093 -37.797761697636, 144.972267986389 -37.797761686827, 144.972267987844 -37.797761675136, 144.972268001312 -37.797761556413, 144.972268004248 -37.797761532131, 144.972268007109 -37.797761510552, 144.97226801034 -37.797761475462, 144.972268014706 -37.797761440391, 144.972268016285 -37.797761424197, 144.972268406778 -37.797757942456, 144.972333713147 -37.797765152572, 144.972333613743 -37.797766046633, 144.972333611054 -37.797766061906, 144.972333609475 -37.7977660781, 144.972333607921 -37.797766093394, 144.97233360654 -37.797766102382, 144.972333603555 -37.797766128464, 144.972333600373 -37.797766161753, 144.972333598869 -37.797766175245, 144.972333597216 -37.797766194141, 144.972333594281 -37.797766218423, 144.972333591321 -37.797766243605, 144.972333571958 -37.797766411792, 144.972333564582 -37.797766473846, 144.972333560167 -37.797766510719, 144.972333559995 -37.797766517024, 144.972333558687 -37.79776652331, 144.972333558515 -37.797766529615, 144.972333554001 -37.79776657009, 144.972333549585 -37.797766606963, 144.972333545145 -37.797766644736, 144.972333539127 -37.797766698703, 144.972333525659 -37.797766817427, 144.972333522773 -37.797766839906, 144.972333521194 -37.7977668561, 144.972333516828 -37.797766891171, 144.972333512462 -37.797766926242, 144.972333509502 -37.797766951424, 144.972333502028 -37.797767017082, 144.972333499241 -37.797767035958, 144.972333497588 -37.797767054855, 144.972333494801 -37.797767073731, 144.972333490311 -37.797767113306, 144.972333488905 -37.797767123195, 144.972333487499 -37.797767133084, 144.972333487204 -37.797767143893, 144.972333484244 -37.797767169075, 144.97233347561 -37.797767235613, 144.972333473933 -37.79776725541, 144.972333469518 -37.797767292283, 144.972333465127 -37.797767328254, 144.972333465102 -37.797767329155, 144.972333465053 -37.797767330957, 144.972333450647 -37.797767442455, 144.972333448995 -37.797767461351, 144.972333446207 -37.797767480228, 144.972333360761 -37.797768196095, 144.97233335933 -37.797768206885, 144.972333357924 -37.797768216774, 144.972333356518 -37.797768226662, 144.972333353657 -37.797768248241, 144.972333353583 -37.797768250944, 144.972333353534 -37.797768252745, 144.97233335346 -37.797768255447, 144.972333350697 -37.797768273423, 144.972333349094 -37.797768290518, 144.972333347638 -37.797768302209, 144.972333346207 -37.797768312998, 144.972333344752 -37.797768324688, 144.972333339054 -37.797768366946, 144.972333331506 -37.797768435305, 144.972333328546 -37.797768460487, 144.972333324426 -37.797768486551, 144.972333316977 -37.797768551307, 144.972333315571 -37.797768561196, 144.97233331414 -37.797768571986, 144.972333312734 -37.797768581874, 144.972333283454 -37.797768821985, 144.972333279088 -37.797768857056, 144.972333271737 -37.79776891821, 144.972333267421 -37.797768951479, 144.972333264608 -37.797768971256, 144.972333261574 -37.797768999141, 144.972333257208 -37.797769034212, 144.972333252818 -37.797769070183, 144.972333250005 -37.797769089961, 144.972333249931 -37.797769092663, 144.972333248722 -37.797769095346, 144.972333248648 -37.797769098048, 144.972333247045 -37.797769115143, 144.972333237104 -37.797769187967, 144.97233323703 -37.797769190669, 144.972333236932 -37.797769194272, 144.972333236858 -37.797769196975, 144.972333228372 -37.797769258109, 144.972333225387 -37.797769284191, 144.972333221267 -37.797769310255, 144.972333218283 -37.797769336338, 144.972333215175 -37.797769366924, 144.972333213991 -37.797769368706, 144.972333213966 -37.797769369607, 144.972333213917 -37.797769371408, 144.972333205061 -37.797769446054, 144.97233318804 -37.797769570123, 144.972333173487 -37.797769687026, 144.972333169244 -37.797769717593, 144.972333165025 -37.79776974726, 144.972333161918 -37.797769777846, 144.972333150546 -37.79776986146, 144.972333150422 -37.797769865964, 144.972333149164 -37.797769870448, 144.972333149016 -37.797769875853, 144.97233314465 -37.797769910923, 144.972333141813 -37.797769931602, 144.972333138976 -37.79776995228, 144.972333136115 -37.797769973859, 144.972333131823 -37.797770006228, 144.972333127506 -37.797770039497, 144.972333126075 -37.797770050286, 144.97233312462 -37.797770061977, 144.972333123189 -37.797770072766, 144.972333111817 -37.79777015638, 144.972333110436 -37.797770165368, 144.972333110214 -37.797770173475, 144.972333108833 -37.797770182463, 144.972333101654 -37.797770237311, 144.97233309751 -37.797770264275, 144.9723330945 -37.797770291259, 144.972333090356 -37.797770318223, 144.972333088827 -37.797770332615, 144.97233307336 -37.797770441392, 144.972333066206 -37.797770495339, 144.972333036185 -37.797770721018, 144.972333033496 -37.797770736292, 144.972333031942 -37.797770751585, 144.972333027773 -37.79777077945, 144.972333023456 -37.79777081272, 144.972333020619 -37.797770833398, 144.972333020546 -37.7977708361, 144.972333020472 -37.797770838802, 144.972333019263 -37.797770841485, 144.972333016426 -37.797770862163, 144.972333016229 -37.797770869369, 144.972333014921 -37.797770875655, 144.972333013589 -37.797770882842, 144.972333009124 -37.797770921515, 144.972333003574 -37.797770958368, 144.972332999257 -37.797770991638, 144.972332996395 -37.797771013217, 144.972332993534 -37.797771034796, 144.972332987909 -37.797771074351, 144.972332958332 -37.797771283816, 144.972332884673 -37.797771817848, 144.972332879073 -37.797771856503, 144.972332877667 -37.797771866392, 144.972332876261 -37.79777187628, 144.972332874855 -37.797771886169, 144.972332873325 -37.797771900562, 144.972332871821 -37.797771914053, 144.972332870587 -37.797771917637, 144.972332870488 -37.79777192124, 144.972332870414 -37.797771923942, 144.972332867627 -37.797771942819, 144.972332866245 -37.797771951807, 144.972332864864 -37.797771960795, 144.972332863483 -37.797771969783, 144.972332857858 -37.797772009338, 144.972332854849 -37.797772036322, 144.972332852061 -37.797772055198, 144.972332846535 -37.79777209115, 144.972332842169 -37.797772126221, 144.97233283948 -37.797772141495, 144.972332839357 -37.797772145999, 144.972332838099 -37.797772150483, 144.972332837976 -37.797772154987, 144.97233280978 -37.797772355464, 144.972332805684 -37.797772380627, 144.972332801491 -37.797772409392, 144.972332797297 -37.797772438158, 144.972332785999 -37.797772519069, 144.972332783236 -37.797772537045, 144.972332780473 -37.797772555021, 144.972332778821 -37.797772573918, 144.972332770532 -37.797772627846, 144.972332770458 -37.797772630548, 144.972332769273 -37.79777263233, 144.972332769199 -37.797772635032, 144.97233276619 -37.797772662016, 144.972332764883 -37.797772668302, 144.97233276355 -37.797772675488, 144.972332763378 -37.797772681793, 144.97233275092 -37.797772763586, 144.972332749514 -37.797772773475, 144.972332748108 -37.797772783364, 144.972332746702 -37.797772793252, 144.972332741151 -37.797772830105, 144.972332741102 -37.797772831907, 144.972332741053 -37.797772833708, 144.972332741004 -37.79777283551, 144.972332735453 -37.797772872363, 144.972332732665 -37.797772891239, 144.972332729902 -37.797772909215, 144.972332727139 -37.797772927191, 144.972332721589 -37.797772964044, 144.972332721392 -37.79777297125, 144.97233272006 -37.797772978437, 144.972332718727 -37.797772985623, 144.972332707429 -37.797773066535, 144.972332704691 -37.79777308361, 144.972332701953 -37.797773100685, 144.972332699288 -37.797773115058, 144.972332699042 -37.797773124066, 144.972332697882 -37.797773124947, 144.972332697833 -37.797773126749, 144.972332664185 -37.797773360476, 144.972332654391 -37.797773427896, 144.972332647533 -37.797773471034, 144.972332644647 -37.797773493514, 144.972332640626 -37.797773515974, 144.97233263774 -37.797773538454, 144.972332633694 -37.797773561815, 144.9723326295 -37.797773590581, 144.972332629426 -37.797773593283, 144.972332629377 -37.797773595084, 144.972332628168 -37.797773597767, 144.97233262395 -37.797773627433, 144.972332622568 -37.797773636421, 144.972332621187 -37.797773645409, 144.972332619805 -37.797773654397, 144.97233260868 -37.797773729004, 144.972332605966 -37.797773745178, 144.972332604387 -37.797773761372, 144.972332601674 -37.797773777547, 144.972332587908 -37.797773865625, 144.972332586404 -37.797773879117, 144.972332583788 -37.797773891689, 144.972332582284 -37.79777390518, 144.972332571133 -37.797773980687, 144.972332553199 -37.797774096631, 144.972332528357 -37.797774257514, 144.972332526951 -37.797774267403, 144.97233252552 -37.797774278192, 144.972332524114 -37.797774288081, 144.972332521302 -37.797774307859, 144.972332513013 -37.797774361787, 144.972332507487 -37.797774397739, 144.972332500678 -37.797774439076, 144.972332499198 -37.797774451667, 144.972332496583 -37.797774464238, 144.972332495128 -37.797774475929, 144.972332489503 -37.797774515484, 144.97233248827 -37.797774519067, 144.972332488171 -37.79777452267, 144.972332486937 -37.797774526254, 144.97233248415 -37.79777454513, 144.972332484027 -37.797774549634, 144.972332482793 -37.797774553218, 144.972332482694 -37.797774556821, 144.972332464711 -37.797774674565, 144.972332358879 -37.797775346825, 144.972332356116 -37.797775364801, 144.972332353353 -37.797775382777, 144.972332353131 -37.797775390884, 144.972332351873 -37.797775395368, 144.972332346397 -37.797775429519, 144.972332340944 -37.797775462769, 144.972332332532 -37.797775521201, 144.97233231477 -37.797775630839, 144.972332313364 -37.797775640727, 144.972332306482 -37.797775684767, 144.972332306432 -37.797775686568, 144.972332306383 -37.79777568837, 144.972332305174 -37.797775691052, 144.972332300882 -37.797775723421, 144.97233229686 -37.797775745881, 144.972332292839 -37.797775768341, 144.972332289928 -37.797775791722, 144.9723322846 -37.797775820468, 144.972332280406 -37.797775849234, 144.972332279024 -37.797775858222, 144.972332277618 -37.79777586811, 144.972332276237 -37.797775877098, 144.972332267948 -37.797775931026, 144.97233226109 -37.797775974165, 144.972332247571 -37.797776053236, 144.972332243352 -37.797776082902, 144.972332241946 -37.797776092791, 144.972332240565 -37.797776101779, 144.972332237851 -37.797776117953, 144.972332235137 -37.797776134128, 144.972332228329 -37.797776175465, 144.972332225566 -37.797776193441, 144.972332222803 -37.797776211417, 144.972332220064 -37.797776228492, 144.972332213256 -37.797776269829, 144.972332210493 -37.797776287805, 144.97233220773 -37.797776305781, 144.972332204967 -37.797776323757, 144.972332199687 -37.797776350702, 144.972332196875 -37.797776370479, 144.972332194137 -37.797776387555, 144.972332191398 -37.79777640463, 144.97233218866 -37.797776421705, 144.972332183183 -37.797776455856, 144.972332174968 -37.797776507081, 144.972332164187 -37.797776569077, 144.972332160043 -37.797776596041, 144.972332155972 -37.797776620303, 144.972332155948 -37.797776621204, 144.97233215316 -37.79777664008, 144.972332149238 -37.797776658938, 144.972332146425 -37.797776678715, 144.972332145019 -37.797776688604, 144.972332141023 -37.797776710163, 144.972332138161 -37.797776731742, 144.972332132783 -37.79777676229, 144.972332131426 -37.797776770377, 144.972332130069 -37.797776778464, 144.972332128712 -37.797776786552, 144.972331725634 -37.797779233523, 144.972331706465 -37.79777935305, 144.972331686137 -37.797779473458, 144.972331665834 -37.797779592965, 144.972331541842 -37.797780306366, 144.972331500174 -37.797780542659, 144.972331458875 -37.797780765441, 144.972266204495 -37.797773688691)))",,,20201223122240.0,20654.0,Elgin Street between Canning Street and Rathdowne Street,-37.79776953750837,144.97230789283964,"(-37.79776953750837, 144.97230789283964)"
33,4245,"MULTIPOLYGON (((144.907071032057 -37.824214984618, 144.907104116704 -37.824252643135, 144.90708106757 -37.824265877064, 144.907047780985 -37.824228208643, 144.907071032057 -37.824214984618)))",,,20201223122246.0,22168.0,Lorimer Street between West Gate Bridge and Todd Road,-37.824235339615605,144.9070750058746,"(-37.824235339615605, 144.9070750058746)"
34,7855,"MULTIPOLYGON (((144.923128825955 -37.796810608724, 144.923180389433 -37.796781151269, 144.923180785396 -37.796786030892, 144.923181175515 -37.796788321343, 144.923182120277 -37.796789704182, 144.923182330096 -37.796789957507, 144.92319012809 -37.796797766709, 144.923142455802 -37.79682493983, 144.923141574302 -37.796823933896, 144.923128825955 -37.796810608724)))",,,20201223122252.0,21844.0,Kensington Road between Altona Street and Mercantile Parade,-37.7968003023076,144.92316386108212,"(-37.7968003023076, 144.92316386108212)"
35,1726,"MULTIPOLYGON (((144.965607459834 -37.794437565472, 144.96562933691 -37.794427131943, 144.96566353571 -37.794471013527, 144.965641889066 -37.794481077955, 144.965607459834 -37.794437565472)))",,,20201223122240.0,20502.0,Keppel Street between Cardigan Street and Swanston Street,-37.7944508708738,144.9656299362708,"(-37.7944508708738, 144.9656299362708)"
36,1589,"MULTIPOLYGON (((144.97459944405 -37.796811999671, 144.974596827804 -37.796832942251, 144.974539276327 -37.796826817518, 144.974532395599 -37.796826097189, 144.974535011862 -37.79680515461, 144.97459944405 -37.796811999671)))",,,20201223122240.0,22602.0,Palmerston Street between Nicholson Street and Station Street,-37.79681916848501,144.97456706661532,"(-37.79681916848501, 144.97456706661532)"
37,873,"MULTIPOLYGON (((144.974700958088 -37.796636359983, 144.97475510037 -37.796642143037, 144.974752484201 -37.796663084722, 144.974697878005 -37.796657363079, 144.974700958088 -37.796636359983)))",,,20201223122239.0,22602.0,Palmerston Street between Nicholson Street and Station Street,-37.7966470621608,144.9747214757504,"(-37.7966470621608, 144.9747214757504)"
38,6040,"MULTIPOLYGON (((144.984586012707 -37.834458375219, 144.984590128213 -37.834437000386, 144.9846565079 -37.834445417337, 144.984652534118 -37.83446697123, 144.984586012707 -37.834458375219)))",,,20201223122249.0,22233.0,Domain Road between Marne Street and Walsh Street,-37.8344532278782,144.98461423912903,"(-37.8344532278782, 144.98461423912903)"
39,589,"MULTIPOLYGON (((144.974351440746 -37.795778907628, 144.974325634644 -37.79577630182, 144.974334152369 -37.795726569826, 144.974359883166 -37.795729187855, 144.974351440746 -37.795778907628)))",,,20201223122239.0,20595.0,Station Street between Palmerston Street and Kay Street,-37.7957579749514,144.97434451033422,"(-37.7957579749514, 144.97434451033422)"
40,6080,"MULTIPOLYGON (((144.947237545206 -37.798586599114, 144.94724615476 -37.798538692193, 144.947278372352 -37.798542344812, 144.947270107482 -37.798590273063, 144.947237545206 -37.798586599114)))",,,20201223122249.0,21168.0,Haines Street between Curzon Street and Abbotsford Street,-37.7985689016592,144.94725394500122,"(-37.7985689016592, 144.94725394500122)"
41,1471,"MULTIPOLYGON (((144.967432714258 -37.805832361678, 144.967460834053 -37.805835083765, 144.96745156211 -37.805888861907, 144.96742344232 -37.805886138916, 144.967432714258 -37.805832361678)))",,,20201223122240.0,20542.0,Drummond Street between Victoria Street and Queensberry Street,-37.8058549615888,144.96744025339981,"(-37.8058549615888, 144.96744025339981)"
42,5672,"MULTIPOLYGON (((144.978887294309 -37.817619971599, 144.978909712831 -37.817622654417, 144.978900275157 -37.817677288521, 144.9788776664 -37.81767458261, 144.978886914488 -37.817622235145, 144.978887294309 -37.817619971599)))",15088E,,20201223122248.0,21972.0,Jolimont Road between Brunton Avenue and Wellington Parade South,-37.8176394506485,144.978891526249,"(-37.8176394506485, 144.978891526249)"
43,674,"MULTIPOLYGON (((144.971293322415 -37.79921331428, 144.971296169926 -37.799191719718, 144.971361542678 -37.799198828796, 144.971358557209 -37.799220360604, 144.971293322415 -37.79921331428)))",,,20201223122239.0,20673.0,Faraday Street between Canning Street and Rathdowne Street,-37.7992075075356,144.9713205829286,"(-37.7992075075356, 144.9713205829286)"
